date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-05-30,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-31,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-01,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-02,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-03,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-04,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-05,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-06,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-07,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-08,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-09,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-10,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-11,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-12,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-13,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-14,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-15,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-16,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-17,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-18,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-19,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-20,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-21,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-22,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-23,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-24,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-25,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-26,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-27,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-28,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-29,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-30,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-01,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-02,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-03,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-04,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-05,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-06,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-07,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-08,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-09,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-10,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-11,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-12,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-13,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-14,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-15,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-16,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-17,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-18,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-19,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-20,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-21,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-22,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-23,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-24,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-25,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-26,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-27,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-28,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-29,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-30,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-31,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-01,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-02,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-03,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-04,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-05,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-06,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-07,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-08,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-09,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-10,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-11,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-12,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-13,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-14,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-15,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-16,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-17,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-18,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-19,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-20,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-21,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-22,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-23,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-24,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-25,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-26,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-27,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-28,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-29,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-30,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-31,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-01,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-02,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-03,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-04,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-05,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-06,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-07,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-08,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-09,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-10,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-11,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-12,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-13,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-14,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-15,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-16,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-17,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-18,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-19,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-20,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-21,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-22,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-23,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-24,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-25,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-26,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-27,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-28,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-29,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-30,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-01,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-02,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-03,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-04,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,1.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-05,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,3.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-06,LU,johnson_johnson,0,vaccine,413120,0,0,0,0,4.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-07,LU,johnson_johnson,8,vaccine,413120,8,0,0,0,4.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-08,LU,johnson_johnson,15,vaccine,413120,23,0,NA,0.01,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-09,LU,johnson_johnson,9,vaccine,413120,32,0,NA,0.01,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-10,LU,johnson_johnson,0,vaccine,413120,32,0,NA,0.01,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-22,LU,moderna,0,vaccine,413120,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-23,LU,moderna,0,vaccine,413120,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-24,LU,moderna,0,vaccine,413120,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-25,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-26,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-27,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-28,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-29,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-30,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-31,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-01,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-02,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-03,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-04,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-05,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-06,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-07,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-08,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-09,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-10,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-11,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-12,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-13,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-14,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-15,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-16,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-17,LU,moderna,0,vaccine,413120,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-18,LU,moderna,0,vaccine,413120,0,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-19,LU,moderna,0,vaccine,413120,0,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-20,LU,moderna,0,vaccine,413120,0,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-21,LU,moderna,3,vaccine,413120,3,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-22,LU,moderna,0,vaccine,413120,3,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-23,LU,moderna,0,vaccine,413120,3,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-24,LU,moderna,0,vaccine,413120,3,0,0,0,0.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-25,LU,moderna,0,vaccine,413120,3,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-26,LU,moderna,0,vaccine,413120,3,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-27,LU,moderna,0,vaccine,413120,3,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-28,LU,moderna,1,vaccine,413120,4,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-29,LU,moderna,0,vaccine,413120,4,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-30,LU,moderna,0,vaccine,413120,4,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-31,LU,moderna,0,vaccine,413120,4,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-01,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-02,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-03,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-04,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-05,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-06,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-07,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-08,LU,moderna,0,vaccine,413120,4,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-09,LU,moderna,0,vaccine,413120,4,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-10,LU,moderna,0,vaccine,413120,4,0,0.01,0,60.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-11,LU,moderna,0,vaccine,413120,4,0,0.01,0,60.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-12,LU,moderna,1,vaccine,413120,5,0,0.01,0,60.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-13,LU,moderna,422,vaccine,413120,427,0.1,0.03,0.1,108.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-14,LU,moderna,0,vaccine,413120,427,0,0.04,0.1,182.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-15,LU,moderna,2,vaccine,413120,429,0,0.07,0.1,305,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-16,LU,moderna,335,vaccine,413120,764,0.08,0.1,0.18,430.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-17,LU,moderna,519,vaccine,413120,1283,0.13,0.12,0.31,494.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-18,LU,moderna,856,vaccine,413120,2139,0.21,0.12,0.52,495.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-19,LU,moderna,880,vaccine,413120,3019,0.21,0.15,0.73,599.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-20,LU,moderna,871,vaccine,413120,3890,0.21,0.16,0.94,664,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-21,LU,moderna,3,vaccine,413120,3893,0,0.17,0.94,702.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-22,LU,moderna,732,vaccine,413120,4625,0.18,0.17,1.12,696.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-23,LU,moderna,787,vaccine,413120,5412,0.19,0.17,1.31,688.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-24,LU,moderna,791,vaccine,413120,6203,0.19,0.16,1.5,671.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-25,LU,moderna,809,vaccine,413120,7012,0.2,0.16,1.7,671.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-26,LU,moderna,824,vaccine,413120,7836,0.2,0.15,1.9,633.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-27,LU,moderna,755,vaccine,413120,8591,0.18,0.13,2.08,523,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-28,LU,moderna,0,vaccine,413120,8591,0,0.1,2.08,410.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
