date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-05-13,BL,2353,289468,53423,0.81,0.6,18.46,1742.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-14,BL,2314,289468,55737,0.8,0.63,19.25,1839.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-15,BL,4,289468,55741,0,0.61,19.26,1778.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-16,BL,0,289468,55741,0,0.61,19.26,1769,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-17,BL,3069,289468,58810,1.06,0.61,20.32,1771.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-18,BL,2184,289468,60994,0.75,0.6,21.07,1732,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-19,BL,2459,289468,63453,0.85,0.6,21.92,1733.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-20,BL,2368,289468,65821,0.82,0.6,22.74,1734.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-21,BL,2040,289468,67861,0.7,0.51,23.44,1485.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-22,BL,16,289468,67877,0.01,0.47,23.45,1367,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-23,BL,7,289468,67884,0,0.42,23.45,1219,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-24,BL,1327,289468,69211,0.46,0.36,23.91,1055.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-25,BL,1352,289468,70563,0.47,0.35,24.38,998.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-26,BL,1423,289468,71986,0.49,0.42,24.87,1220.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-27,BL,1223,289468,73209,0.42,0.49,25.29,1408.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-28,BL,1639,289468,74848,0.57,0.53,25.86,1543.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-29,BL,1573,289468,76421,0.54,0.52,26.4,1495.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-30,BL,1324,289468,77745,0.46,0.5,26.86,1450.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-31,BL,2268,289468,80013,0.78,0.49,27.64,1428.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-01,BL,1016,289468,81029,0.35,0.49,27.99,1414.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-02,BL,1110,289468,82139,0.38,0.46,28.38,1337.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-03,BL,1072,289468,83211,0.37,0.4,28.75,1160.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-04,BL,1536,289468,84747,0.53,0.36,29.28,1028.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-05,BL,1039,289468,85786,0.36,0.41,29.64,1182.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-06,BL,81,289468,85867,0.03,0.39,29.66,1120.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-07,BL,1347,289468,87214,0.47,0.37,30.13,1075.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-08,BL,2093,289468,89307,0.72,0.33,30.85,951.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-09,BL,675,289468,89982,0.23,0.28,31.09,813.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-10,BL,759,289468,90741,0.26,0.28,31.35,804.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-11,BL,669,289468,91410,0.23,0.27,31.58,783.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-12,BL,72,289468,91482,0.02,0.28,31.6,812.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-13,BL,15,289468,91497,0.01,0.4,31.61,1153,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-14,BL,1204,289468,92701,0.42,0.52,32.02,1500,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-15,BL,2291,289468,94992,0.79,0.65,32.82,1877.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-16,BL,3061,289468,98053,1.06,0.65,33.87,1888,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-17,BL,3188,289468,101241,1.1,0.65,34.97,1887.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-18,BL,3312,289468,104553,1.14,0.74,36.12,2142.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-19,BL,145,289468,104698,0.05,0.71,36.17,2055.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-20,BL,11,289468,104709,0,0.63,36.17,1842.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-21,BL,2989,289468,107698,1.03,0.56,37.21,1631.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-22,BL,1684,289468,109382,0.58,0.44,37.79,1291.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-23,BL,1571,289468,110953,0.54,0.44,38.33,1275.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-24,BL,1711,289468,112664,0.59,0.44,38.92,1277.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-25,BL,928,289468,113592,0.32,0.34,39.24,998.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-26,BL,36,289468,113628,0.01,0.34,39.25,985.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-27,BL,26,289468,113654,0.01,0.38,39.26,1097.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-28,BL,1031,289468,114685,0.36,0.4,39.62,1160.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-29,BL,1594,289468,116279,0.55,0.46,40.17,1325.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-30,BL,2355,289468,118634,0.81,0.46,40.98,1324,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-01,BL,2152,289468,120786,0.74,0.46,41.73,1321.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-02,BL,2083,289468,122869,0.72,0.51,42.45,1468,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-03,BL,27,289468,122896,0.01,0.49,42.46,1421.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-04,BL,10,289468,122906,0,0.45,42.46,1289.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-05,BL,2055,289468,124961,0.71,0.41,43.17,1181.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-06,BL,1268,289468,126229,0.44,0.39,43.61,1118.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-07,BL,1433,289468,127662,0.5,0.41,44.1,1192.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-08,BL,1393,289468,129055,0.48,0.41,44.58,1193.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-09,BL,1645,289468,130700,0.57,0.43,45.15,1252.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-10,BL,546,289468,131246,0.19,0.47,45.34,1369.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-11,BL,13,289468,131259,0,0.47,45.34,1371.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-12,BL,2469,289468,133728,0.85,0.47,46.2,1376.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-13,BL,2086,289468,135814,0.72,0.46,46.92,1335.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-14,BL,1448,289468,137262,0.5,0.43,47.42,1263.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-15,BL,1428,289468,138690,0.49,0.43,47.91,1261.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-16,BL,1361,289468,140051,0.47,0.41,48.38,1187,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-17,BL,37,289468,140088,0.01,0.41,48.39,1202.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-18,BL,4,289468,140092,0,0.44,48.4,1290.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-19,BL,1945,289468,142037,0.67,0.46,49.07,1347.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-20,BL,2192,289468,144229,0.76,0.53,49.83,1535.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-21,BL,2069,289468,146298,0.71,0.53,50.54,1533,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-22,BL,1824,289468,148122,0.63,0.53,51.17,1532.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-23,BL,2678,289468,150800,0.93,0.53,52.1,1528.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-24,BL,19,289468,150819,0.01,0.46,52.1,1338.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-25,BL,0,289468,150819,0,0.4,52.1,1159.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-26,BL,1916,289468,152735,0.66,0.34,52.76,974.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-27,BL,861,289468,153596,0.3,0.24,53.06,683.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-28,BL,820,289468,154416,0.28,0.23,53.34,681.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-29,BL,530,289468,154946,0.18,0.23,53.53,681.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-30,BL,636,289468,155582,0.22,0.19,53.75,541.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-31,BL,7,289468,155589,0,0.17,53.75,501.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-01,BL,0,289468,155589,0,0.16,53.75,456.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-02,BL,938,289468,156527,0.32,0.15,54.07,450.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-03,BL,579,289468,157106,0.2,0.15,54.27,425.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-04,BL,506,289468,157612,0.17,0.15,54.45,426.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-05,BL,486,289468,158098,0.17,0.15,54.62,426.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-06,BL,460,289468,158558,0.16,0.14,54.78,418.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-07,BL,15,289468,158573,0.01,0.14,54.78,412.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-08,BL,0,289468,158573,0,0.14,54.78,389.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-09,BL,881,289468,159454,0.3,0.14,55.09,395.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-10,BL,539,289468,159993,0.19,0.14,55.27,392.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-11,BL,347,289468,160340,0.12,0.14,55.39,409.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-12,BL,527,289468,160867,0.18,0.14,55.57,409.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-13,BL,441,289468,161308,0.15,0.12,55.73,352.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-14,BL,131,289468,161439,0.05,0.1,55.77,291.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-15,BL,0,289468,161439,0,0.12,55.77,341,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-16,BL,483,289468,161922,0.17,0.1,55.94,276.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-17,BL,114,289468,162036,0.04,0.11,55.98,309.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-18,BL,691,289468,162727,0.24,0.1,56.22,291.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-19,BL,77,289468,162804,0.03,0.1,56.24,291.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-20,BL,672,289468,163476,0.23,0.11,56.47,321.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-21,BL,2,289468,163478,0,0.11,56.48,326.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-22,BL,0,289468,163478,0,0.11,56.48,324.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-23,BL,697,289468,164175,0.24,0.11,56.72,331.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-24,BL,144,289468,164319,0.05,0.1,56.77,306.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-25,BL,680,289468,164999,0.23,0.11,57,319.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-26,BL,127,289468,165126,0.04,0.11,57.04,320,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-27,BL,494,289468,165620,0.17,0.1,57.22,292.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-28,BL,96,289468,165716,0.03,0.11,57.25,320,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-29,BL,2,289468,165718,0,0.09,57.25,271.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-30,BL,506,289468,166224,0.17,0.1,57.42,298,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-31,BL,335,289468,166559,0.12,0.1,57.54,297.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-01,BL,343,289468,166902,0.12,0.1,57.66,284.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-02,BL,310,289468,167212,0.11,0.1,57.77,284.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-03,BL,491,289468,167703,0.17,0.09,57.93,245.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-04,BL,4,289468,167707,0,0.09,57.94,252.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-05,BL,0,289468,167707,0,0.09,57.94,263.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-06,BL,238,289468,167945,0.08,0.09,58.02,273.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-07,BL,381,289468,168326,0.13,0.09,58.15,246.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-08,BL,420,289468,168746,0.15,0.12,58.3,346.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-09,BL,380,289468,169126,0.13,0.12,58.43,346.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-10,BL,305,289468,169431,0.11,0.13,58.53,379.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-11,BL,699,289468,170130,0.24,0.13,58.77,388.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-12,BL,0,289468,170130,0,0.14,58.77,395.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-13,BL,471,289468,170601,0.16,0.14,58.94,402.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-14,BL,443,289468,171044,0.15,0.15,59.09,427.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-15,BL,473,289468,171517,0.16,0.12,59.25,336.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-16,BL,428,289468,171945,0.15,0.12,59.4,336.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-17,BL,481,289468,172426,0.17,0.11,59.57,323,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-18,BL,58,289468,172484,0.02,0.12,59.59,334,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-19,BL,0,289468,172484,0,0.12,59.59,343.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-20,BL,378,289468,172862,0.13,0.12,59.72,353.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-21,BL,520,289468,173382,0.18,0.12,59.9,356,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-22,BL,539,289468,173921,0.19,0.15,60.08,436.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-23,BL,500,289468,174421,0.17,0.15,60.26,439,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-24,BL,497,289468,174918,0.17,0.16,60.43,465.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-25,BL,621,289468,175539,0.21,0.17,60.64,481.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-26,BL,18,289468,175557,0.01,0.17,60.65,501.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-27,BL,565,289468,176122,0.2,0.18,60.84,515.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-28,BL,628,289468,176750,0.22,0.18,61.06,525.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-29,BL,680,289468,177430,0.23,0.15,61.3,442.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-30,BL,600,289468,178030,0.21,0.15,61.5,440.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-01,BL,567,289468,178597,0.2,0.15,61.7,431.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-02,BL,41,289468,178638,0.01,0.13,61.71,393.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-03,BL,0,289468,178638,0,0.12,61.71,357.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-04,BL,506,289468,179144,0.17,0.11,61.89,326.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-05,BL,361,289468,179505,0.12,0.11,62.01,318.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-06,BL,426,289468,179931,0.15,0.13,62.16,379,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-07,BL,384,289468,180315,0.13,0.13,62.29,379.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-08,BL,512,289468,180827,0.18,NA,62.47,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-09,BL,464,289468,181291,0.16,NA,62.63,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-10,BL,1,289468,181292,0,NA,62.63,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-22,BS,0,195844,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-23,BS,0,195844,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-24,BS,0,195844,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-25,BS,0,195844,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-26,BS,0,195844,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-27,BS,0,195844,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-28,BS,0,195844,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-29,BS,1,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-30,BS,0,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-31,BS,0,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-01,BS,0,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-02,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-03,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-04,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-05,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-06,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-07,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-08,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-09,BS,0,195844,1,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-10,BS,0,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-11,BS,0,195844,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-12,BS,0,195844,1,0,0,0,0.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-13,BS,1,195844,2,0,0,0,0.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-14,BS,0,195844,2,0,0,0,0.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-15,BS,3,195844,5,0,0.05,0,90.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-16,BS,1,195844,6,0,0.09,0,181.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-17,BS,0,195844,6,0,0.16,0,305.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-18,BS,626,195844,632,0.32,0.16,0.32,305.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-19,BS,638,195844,1270,0.33,0.16,0.65,305.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-20,BS,869,195844,2139,0.44,0.16,1.09,305.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-21,BS,2,195844,2141,0,0.16,1.09,305.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-22,BS,1,195844,2142,0,0.15,1.09,289.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-23,BS,0,195844,2142,0,0.13,1.09,266.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-24,BS,0,195844,2142,0,0.12,1.09,231.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-25,BS,518,195844,2660,0.26,0.12,1.36,232.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-26,BS,477,195844,3137,0.24,0.12,1.6,232.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-27,BS,624,195844,3761,0.32,0.12,1.92,232.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-28,BS,5,195844,3766,0,0.12,1.92,232.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-29,BS,6,195844,3772,0,0.08,1.93,159.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-30,BS,0,195844,3772,0,0.05,1.93,91.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-31,BS,0,195844,3772,0,0,1.93,3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-01,BS,5,195844,3777,0,0,1.93,2.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-02,BS,2,195844,3779,0,0,1.93,2.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-03,BS,3,195844,3782,0,0,1.93,2.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-04,BS,2,195844,3784,0,0,1.93,2.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-05,BS,6,195844,3790,0,0,1.94,2.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-06,BS,1,195844,3791,0,0,1.94,2.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-07,BS,0,195844,3791,0,0.04,1.94,76.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-08,BS,5,195844,3796,0,0.07,1.94,144.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-09,BS,2,195844,3798,0,0.16,1.94,304.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-10,BS,519,195844,4317,0.27,0.23,2.2,449,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-11,BS,479,195844,4796,0.24,0.23,2.45,449,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-12,BS,1127,195844,5923,0.58,0.24,3.02,465.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-13,BS,1011,195844,6934,0.52,0.32,3.54,620,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-14,BS,0,195844,6934,0,0.29,3.54,572.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-15,BS,123,195844,7057,0.06,0.27,3.6,527,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-16,BS,1081,195844,8138,0.55,0.19,4.16,369.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-17,BS,188,195844,8326,0.1,0.11,4.25,225.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-18,BS,159,195844,8485,0.08,0.11,4.33,225.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-19,BS,23,195844,8508,0.01,0.12,4.34,238.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-20,BS,2,195844,8510,0,0.06,4.35,114.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-21,BS,0,195844,8510,0,0.08,4.35,149.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-22,BS,218,195844,8728,0.11,0.08,4.46,161.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-23,BS,211,195844,8939,0.11,0.08,4.56,160.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-24,BS,434,195844,9373,0.22,0.08,4.79,160,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-25,BS,240,195844,9613,0.12,0.08,4.91,160.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-26,BS,17,195844,9630,0.01,0.08,4.92,158.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
