date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202122,NE,contact_vuln,1396,indication,176496,7617,NA,0.132,13.200000000000001,7.000000000000001,0.79,4.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,NE,contact_vuln,1595,indication,176496,9212,NA,0.134,13.4,7.6,0.9,5.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,NE,contact_vuln,1377,indication,176496,10589,NA,0.128,12.8,8,0.78,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,NE,contact_vuln,1401,indication,176496,11990,NA,0.135,13.5,8.4,0.79,6.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,NE,contact_vuln,1408,indication,176496,13398,NA,0.137,13.700000000000001,8.799999999999999,0.8,7.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,NE,contact_vuln,1161,indication,176496,14559,NA,0.132,13.200000000000001,9,0.66,8.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,NE,contact_vuln,1067,indication,176496,15626,NA,0.125,12.5,9.2,0.6,8.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,NE,contact_vuln,657,indication,176496,16283,NA,0.117,11.700000000000001,9.3,0.37,9.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,NE,contact_vuln,496,indication,176496,16779,NA,0.113,11.3,9.3,0.28,9.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,NE,contact_vuln,396,indication,176496,17175,NA,0.108,10.8,9.4,0.22,9.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,NE,contact_vuln,312,indication,176496,17487,NA,0.085,8.5,9.3,0.18,9.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,NE,contact_vuln,261,indication,176496,17748,NA,0.083,8.3,9.3,0.15,10.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,NE,contact_vuln,262,indication,176496,18010,NA,0.084,8.4,9.3,0.15,10.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,NE,contact_vuln,335,indication,176496,18345,NA,0.082,8.200000000000001,9.3,0.19,10.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,NE,contact_vuln,333,indication,176496,18678,NA,0.081,8.1,9.3,0.19,10.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,NE,contact_vuln,399,indication,176496,19077,NA,0.09,9,9.3,0.23,10.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,NE,contact_vuln,419,indication,176496,19496,NA,0.088,8.799999999999999,9.2,0.24,11.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,NE,contact_vuln,381,indication,176496,19877,NA,0.082,8.200000000000001,9.2,0.22,11.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,NE,contact_vuln,285,indication,176496,20162,NA,0.08,8,9.2,0.16,11.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,NE,contact_comm,0,indication,176496,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,NE,contact_comm,2,indication,176496,2,NA,0.01,1,1,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,NE,contact_comm,0,indication,176496,2,NA,0,0,0.3,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,NE,contact_comm,0,indication,176496,2,NA,0,0,0.2,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,NE,contact_comm,18,indication,176496,20,NA,0.013,1.3,0.8,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,NE,contact_comm,13,indication,176496,33,NA,0.006,0.6,0.7000000000000001,0.01,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,NE,contact_comm,43,indication,176496,76,NA,0.012,1.2,0.8999999999999999,0.02,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,NE,contact_comm,3,indication,176496,79,NA,0.001,0.1,0.7000000000000001,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,NE,contact_comm,15,indication,176496,94,NA,0.006,0.6,0.7000000000000001,0.01,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,NE,contact_comm,46,indication,176496,140,NA,0.012,1.2,0.8,0.03,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NE,contact_comm,34,indication,176496,174,NA,0.009,0.8999999999999999,0.8,0.02,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NE,contact_comm,39,indication,176496,213,NA,0.008,0.8,0.8,0.02,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NE,contact_comm,2,indication,176496,215,NA,0.001,0.1,0.8,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NE,contact_comm,69,indication,176496,284,NA,0.011,1.0999999999999999,0.8,0.04,0.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NE,contact_comm,123,indication,176496,407,NA,0.025,2.5,1,0.07,0.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NE,contact_comm,64,indication,176496,471,NA,0.013,1.3,1.0999999999999999,0.04,0.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,NE,contact_comm,84,indication,176496,555,NA,0.014,1.4000000000000001,1.0999999999999999,0.05,0.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,NE,contact_comm,173,indication,176496,728,NA,0.024,2.4,1.3,0.1,0.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,NE,contact_comm,284,indication,176496,1012,NA,0.029,2.9000000000000004,1.5,0.16,0.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,NE,contact_comm,172,indication,176496,1184,NA,0.029,2.9000000000000004,1.6,0.1,0.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,NE,contact_comm,214,indication,176496,1398,NA,0.029,2.9000000000000004,1.7000000000000002,0.12,0.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,NE,contact_comm,341,indication,176496,1739,NA,0.04,4,2,0.19,0.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,NE,contact_comm,491,indication,176496,2230,NA,0.05,5,2.3,0.28,1.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,NE,contact_comm,490,indication,176496,2720,NA,0.046,4.6,2.5,0.28,1.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,NE,contact_comm,512,indication,176496,3232,NA,0.043,4.3,2.7,0.29,1.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,NE,contact_comm,513,indication,176496,3745,NA,0.048,4.8,2.8000000000000003,0.29,2.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,NE,contact_comm,620,indication,176496,4365,NA,0.06,6,3.1,0.35,2.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,NE,contact_comm,467,indication,176496,4832,NA,0.045,4.5,3.2,0.26,2.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,NE,contact_comm,378,indication,176496,5210,NA,0.043,4.3,3.2,0.21,2.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,NE,contact_comm,378,indication,176496,5588,NA,0.044,4.3999999999999995,3.3000000000000003,0.21,3.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,NE,contact_comm,242,indication,176496,5830,NA,0.043,4.3,3.3000000000000003,0.14,3.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,NE,contact_comm,202,indication,176496,6032,NA,0.046,4.6,3.4000000000000004,0.11,3.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,NE,contact_comm,181,indication,176496,6213,NA,0.049,4.9,3.4000000000000004,0.1,3.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,NE,contact_comm,222,indication,176496,6435,NA,0.06,6,3.4000000000000004,0.13,3.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,NE,contact_comm,179,indication,176496,6614,NA,0.057,5.7,3.5000000000000004,0.1,3.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,NE,contact_comm,199,indication,176496,6813,NA,0.064,6.4,3.5000000000000004,0.11,3.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,NE,contact_comm,245,indication,176496,7058,NA,0.06,6,3.5999999999999996,0.14,4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,NE,contact_comm,276,indication,176496,7334,NA,0.067,6.7,3.5999999999999996,0.16,4.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,NE,contact_comm,296,indication,176496,7630,NA,0.067,6.7,3.6999999999999997,0.17,4.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,NE,contact_comm,363,indication,176496,7993,NA,0.077,7.7,3.8,0.21,4.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,NE,contact_comm,280,indication,176496,8273,NA,0.06,6,3.8,0.16,4.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,NE,contact_comm,229,indication,176496,8502,NA,0.064,6.4,3.9,0.13,4.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,NE,other,0,indication,176496,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,NE,other,10,indication,176496,10,NA,0.048,4.8,4.8,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,NE,other,4,indication,176496,14,NA,0.01,1,2.3,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,NE,other,4,indication,176496,18,NA,0.008,0.8,1.6,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,NE,other,15,indication,176496,33,NA,0.011,1.0999999999999999,1.3,0.01,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,NE,other,19,indication,176496,52,NA,0.008,0.8,1.0999999999999999,0.01,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,NE,other,44,indication,176496,96,NA,0.012,1.2,1.0999999999999999,0.02,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,NE,other,19,indication,176496,115,NA,0.006,0.6,1,0.01,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,NE,other,38,indication,176496,153,NA,0.015,1.5,1.0999999999999999,0.02,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,NE,other,40,indication,176496,193,NA,0.01,1,1.0999999999999999,0.02,0.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NE,other,68,indication,176496,261,NA,0.017,1.7000000000000002,1.2,0.04,0.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NE,other,47,indication,176496,308,NA,0.01,1,1.2,0.03,0.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NE,other,37,indication,176496,345,NA,0.027,2.7,1.2,0.02,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NE,other,167,indication,176496,512,NA,0.027,2.7,1.5,0.09,0.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NE,other,160,indication,176496,672,NA,0.032,3.2,1.7000000000000002,0.09,0.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NE,other,267,indication,176496,939,NA,0.052,5.2,2.1,0.15,0.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,NE,other,769,indication,176496,1708,NA,0.128,12.8,3.4000000000000004,0.44,0.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,NE,other,1868,indication,176496,3576,NA,0.257,25.7,6.2,1.06,2.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,NE,other,1794,indication,176496,5370,NA,0.186,18.6,8,1.02,3.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,NE,other,984,indication,176496,6354,NA,0.163,16.3,8.7,0.56,3.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,NE,other,2076,indication,176496,8430,NA,0.281,28.1,10.5,1.18,4.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,NE,other,3640,indication,176496,12070,NA,0.43,43,13.600000000000001,2.06,6.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,NE,other,4609,indication,176496,16679,NA,0.466,46.6,16.900000000000002,2.61,9.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,NE,other,6099,indication,176496,22778,NA,0.576,57.599999999999994,20.8,3.46,12.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,NE,other,7430,indication,176496,30208,NA,0.625,62.5,24.9,4.21,17.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,NE,other,6738,indication,176496,36946,NA,0.628,62.8,28.000000000000004,3.82,20.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,NE,other,6363,indication,176496,43309,NA,0.615,61.5,30.4,3.61,24.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,NE,other,6832,indication,176496,50141,NA,0.664,66.4,32.9,3.87,28.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,NE,other,5821,indication,176496,55962,NA,0.66,66,34.699999999999996,3.3,31.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,NE,other,5526,indication,176496,61488,NA,0.648,64.8,36.199999999999996,3.13,34.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,NE,other,3729,indication,176496,65217,NA,0.662,66.2,37.1,2.11,36.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,NE,other,2855,indication,176496,68072,NA,0.649,64.9,37.8,1.62,38.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,NE,other,2382,indication,176496,70454,NA,0.651,65.10000000000001,38.4,1.35,39.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,NE,other,2427,indication,176496,72881,NA,0.659,65.9,38.9,1.38,41.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,NE,other,2122,indication,176496,75003,NA,0.677,67.7,39.4,1.2,42.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,NE,other,1992,indication,176496,76995,NA,0.638,63.800000000000004,39.800000000000004,1.13,43.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,NE,other,2569,indication,176496,79564,NA,0.631,63.1,40.300000000000004,1.46,45.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,NE,other,2673,indication,176496,82237,NA,0.653,65.3,40.8,1.51,46.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,NE,other,2843,indication,176496,85080,NA,0.644,64.4,41.3,1.61,48.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,NE,other,3145,indication,176496,88225,NA,0.664,66.4,41.8,1.78,49.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,NE,other,2998,indication,176496,91223,NA,0.645,64.5,42.3,1.7,51.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,NE,other,2292,indication,176496,93515,NA,0.643,64.3,42.699999999999996,1.3,52.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,NW,age,96,indication,43087,96,NA,0.814,81.39999999999999,81.39999999999999,0.22,0.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,NW,age,68,indication,43087,164,NA,0.723,72.3,77.4,0.16,0.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,NW,age,240,indication,43087,404,NA,0.7,70,72.8,0.56,0.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,NW,age,769,indication,43087,1173,NA,0.549,54.900000000000006,59.9,1.78,2.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,NW,age,273,indication,43087,1446,NA,0.544,54.400000000000006,58.8,0.63,3.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,NW,age,480,indication,43087,1926,NA,0.555,55.50000000000001,57.9,1.11,4.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,NW,age,357,indication,43087,2283,NA,0.501,50.1,56.599999999999994,0.83,5.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,NW,age,582,indication,43087,2865,NA,0.586,58.599999999999994,56.89999999999999,1.35,6.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,NW,age,147,indication,43087,3012,NA,0.618,61.8,57.199999999999996,0.34,6.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,NW,age,372,indication,43087,3384,NA,0.462,46.2,55.7,0.86,7.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NW,age,293,indication,43087,3677,NA,0.553,55.300000000000004,55.7,0.68,8.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NW,age,92,indication,43087,3769,NA,0.25,25,54.1,0.21,8.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NW,age,93,indication,43087,3862,NA,0.281,28.1,52.900000000000006,0.22,8.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NW,age,418,indication,43087,4280,NA,0.55,55.00000000000001,53.1,0.97,9.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NW,age,395,indication,43087,4675,NA,0.454,45.4,52.300000000000004,0.92,10.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NW,age,236,indication,43087,4911,NA,0.325,32.5,50.8,0.55,11.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,NW,age,411,indication,43087,5322,NA,0.244,24.4,46.9,0.95,12.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,NW,age,280,indication,43087,5602,NA,0.227,22.7,44.5,0.65,13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,NW,age,376,indication,43087,5978,NA,0.205,20.5,41.5,0.87,13.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,NW,age,185,indication,43087,6163,NA,0.074,7.3999999999999995,36.5,0.43,14.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,NW,age,193,indication,43087,6356,NA,0.085,8.5,33.1,0.45,14.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,NW,age,123,indication,43087,6479,NA,0.051,5.1,30,0.29,15.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,NW,age,81,indication,43087,6560,NA,0.029,2.9000000000000004,26.900000000000002,0.19,15.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,NW,age,57,indication,43087,6617,NA,0.021,2.1,24.4,0.13,15.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,NW,age,59,indication,43087,6676,NA,0.02,2,22.2,0.14,15.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,NW,age,15,indication,43087,6691,NA,0.008,0.8,20.9,0.03,15.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,NW,age,29,indication,43087,6720,NA,0.012,1.2,19.5,0.07,15.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,NW,age,35,indication,43087,6755,NA,0.013,1.3,18.2,0.08,15.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,NW,age,17,indication,43087,6772,NA,0.009,0.8999999999999999,17.299999999999997,0.04,15.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,NW,age,14,indication,43087,6786,NA,0.011,1.0999999999999999,16.8,0.03,15.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,NW,age,7,indication,43087,6793,NA,0.007,0.7000000000000001,16.400000000000002,0.02,15.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,NW,age,24,indication,43087,6817,NA,0.017,1.7000000000000002,15.9,0.06,15.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,NW,age,11,indication,43087,6828,NA,0.011,1.0999999999999999,15.6,0.03,15.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,NW,age,11,indication,43087,6839,NA,0.018,1.7999999999999998,15.4,0.03,15.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,NW,age,11,indication,43087,6850,NA,0.023,2.3,15.299999999999999,0.03,15.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,NW,age,25,indication,43087,6875,NA,0.022,2.1999999999999997,15,0.06,15.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,NW,age,28,indication,43087,6903,NA,0.041,4.1000000000000005,14.799999999999999,0.06,16.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,NW,age,33,indication,43087,6936,NA,0.036,3.5999999999999996,14.6,0.08,16.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,NW,age,51,indication,43087,6987,NA,0.044,4.3999999999999995,14.299999999999999,0.12,16.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,NW,age,35,indication,43087,7022,NA,0.032,3.2,14.099999999999998,0.08,16.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,NW,age,39,indication,43087,7061,NA,0.044,4.3999999999999995,13.900000000000002,0.09,16.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,NW,age,36,indication,43087,7097,NA,0.053,5.3,13.8,0.08,16.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,NW,chronic_disease,22,indication,43087,22,NA,0.186,18.6,18.6,0.05,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,NW,chronic_disease,12,indication,43087,34,NA,0.128,12.8,16,0.03,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,NW,chronic_disease,64,indication,43087,98,NA,0.187,18.7,17.7,0.15,0.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,NW,chronic_disease,380,indication,43087,478,NA,0.271,27.1,24.4,0.88,1.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,NW,chronic_disease,117,indication,43087,595,NA,0.233,23.3,24.2,0.27,1.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,NW,chronic_disease,200,indication,43087,795,NA,0.231,23.1,23.9,0.46,1.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,NW,chronic_disease,165,indication,43087,960,NA,0.231,23.1,23.799999999999997,0.38,2.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,NW,chronic_disease,259,indication,43087,1219,NA,0.261,26.1,24.2,0.6,2.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,NW,chronic_disease,67,indication,43087,1286,NA,0.282,28.199999999999996,24.4,0.16,2.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,NW,chronic_disease,219,indication,43087,1505,NA,0.272,27.200000000000003,24.8,0.51,3.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NW,chronic_disease,117,indication,43087,1622,NA,0.221,22.1,24.6,0.27,3.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NW,chronic_disease,22,indication,43087,1644,NA,0.06,6,23.599999999999998,0.05,3.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NW,chronic_disease,141,indication,43087,1785,NA,0.426,42.6,24.4,0.33,4.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NW,chronic_disease,221,indication,43087,2006,NA,0.291,29.099999999999998,24.9,0.51,4.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NW,chronic_disease,288,indication,43087,2294,NA,0.331,33.1,25.7,0.67,5.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NW,chronic_disease,428,indication,43087,2722,NA,0.59,59,28.199999999999996,0.99,6.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,NW,chronic_disease,797,indication,43087,3519,NA,0.474,47.4,31,1.85,8.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,NW,chronic_disease,563,indication,43087,4082,NA,0.456,45.6,32.5,1.31,9.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,NW,chronic_disease,895,indication,43087,4977,NA,0.489,48.9,34.5,2.08,11.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,NW,chronic_disease,1243,indication,43087,6220,NA,0.498,49.8,36.8,2.88,14.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,NW,chronic_disease,845,indication,43087,7065,NA,0.37,37,36.8,1.96,16.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,NW,chronic_disease,801,indication,43087,7866,NA,0.333,33.300000000000004,36.4,1.86,18.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,NW,chronic_disease,717,indication,43087,8583,NA,0.258,25.8,35.199999999999996,1.66,19.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,NW,chronic_disease,744,indication,43087,9327,NA,0.276,27.6,34.5,1.73,21.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,NW,chronic_disease,613,indication,43087,9940,NA,0.208,20.8,33.1,1.42,23.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,NW,chronic_disease,308,indication,43087,10248,NA,0.158,15.8,32.1,0.71,23.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,NW,chronic_disease,224,indication,43087,10472,NA,0.09,9,30.4,0.52,24.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,NW,chronic_disease,266,indication,43087,10738,NA,0.098,9.8,28.9,0.62,24.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,NW,chronic_disease,134,indication,43087,10872,NA,0.072,7.199999999999999,27.900000000000002,0.31,25.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,NW,chronic_disease,132,indication,43087,11004,NA,0.1,10,27.3,0.31,25.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,NW,chronic_disease,57,indication,43087,11061,NA,0.059,5.8999999999999995,26.8,0.13,25.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,NW,chronic_disease,60,indication,43087,11121,NA,0.042,4.2,26,0.14,25.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,NW,chronic_disease,80,indication,43087,11201,NA,0.078,7.8,25.6,0.19,26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
