date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202124,unknown,male,371,sex,NA,3910,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.541,54.1
202125,unknown,male,336,sex,NA,4246,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.541,54.1
202126,unknown,male,512,sex,NA,4758,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.601,60.099999999999994
202127,unknown,male,590,sex,NA,5348,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.623,62.3
202128,unknown,male,614,sex,NA,5962,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.629,62.9
202129,unknown,male,417,sex,NA,6379,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.586,58.599999999999994
202130,unknown,male,270,sex,NA,6649,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.537,53.7
202131,unknown,male,210,sex,NA,6859,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.52,52
202132,unknown,male,188,sex,NA,7047,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.534,53.400000000000006
202133,unknown,male,234,sex,NA,7281,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202134,unknown,male,258,sex,NA,7539,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.515,51.5
202135,unknown,male,192,sex,NA,7731,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.471,47.099999999999994
202136,unknown,male,178,sex,NA,7909,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.499,49.9
202137,unknown,male,264,sex,NA,8173,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.498,49.8
202138,unknown,male,156,sex,NA,8329,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202139,unknown,male,118,sex,NA,8447,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.476,47.599999999999994
202140,unknown,male,118,sex,NA,8565,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.506,50.6
202052,unknown,female,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202053,unknown,female,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202101,unknown,female,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202102,unknown,female,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202103,unknown,female,22,sex,NA,22,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.786,78.60000000000001
202104,unknown,female,27,sex,NA,49,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.614,61.4
202105,unknown,female,112,sex,NA,161,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.609,60.9
202106,unknown,female,293,sex,NA,454,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.61,61
202107,unknown,female,144,sex,NA,598,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.509,50.9
202108,unknown,female,271,sex,NA,869,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.541,54.1
202109,unknown,female,191,sex,NA,1060,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.457,45.7
202110,unknown,female,157,sex,NA,1217,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202111,unknown,female,180,sex,NA,1397,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.667,66.7
202112,unknown,female,94,sex,NA,1491,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.553,55.300000000000004
202113,unknown,female,105,sex,NA,1596,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.656,65.60000000000001
202114,unknown,female,171,sex,NA,1767,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.582,58.199999999999996
202115,unknown,female,140,sex,NA,1907,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.588,58.8
202116,unknown,female,121,sex,NA,2028,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.553,55.300000000000004
202117,unknown,female,139,sex,NA,2167,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.623,62.3
202118,unknown,female,156,sex,NA,2323,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.531,53.1
202119,unknown,female,199,sex,NA,2522,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.517,51.7
202120,unknown,female,333,sex,NA,2855,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.512,51.2
202121,unknown,female,456,sex,NA,3311,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.517,51.7
202122,unknown,female,460,sex,NA,3771,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.53,53
202123,unknown,female,381,sex,NA,4152,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.47,47
202124,unknown,female,315,sex,NA,4467,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.459,45.9
202125,unknown,female,284,sex,NA,4751,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.457,45.7
202126,unknown,female,340,sex,NA,5091,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.399,39.900000000000006
202127,unknown,female,357,sex,NA,5448,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.377,37.7
202128,unknown,female,362,sex,NA,5810,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.371,37.1
202129,unknown,female,291,sex,NA,6101,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.409,40.9
202130,unknown,female,232,sex,NA,6333,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.461,46.1
202131,unknown,female,193,sex,NA,6526,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.478,47.8
202132,unknown,female,164,sex,NA,6690,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.466,46.6
202133,unknown,female,218,sex,NA,6908,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202134,unknown,female,243,sex,NA,7151,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.485,48.5
202135,unknown,female,215,sex,NA,7366,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.527,52.7
202136,unknown,female,179,sex,NA,7545,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.501,50.1
202137,unknown,female,265,sex,NA,7810,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.5,50
202138,unknown,female,145,sex,NA,7955,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202139,unknown,female,130,sex,NA,8085,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.524,52.400000000000006
202140,unknown,female,114,sex,NA,8199,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.489,48.9
202052,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202053,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202101,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202102,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202103,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202104,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202105,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202106,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202107,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202108,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202109,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202110,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202111,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202112,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202113,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202114,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202115,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202116,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202117,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202118,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202119,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202120,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202121,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202122,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202123,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202124,unknown,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202125,unknown,unknown,1,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.002,0.2
202126,unknown,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202127,unknown,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202128,unknown,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202129,unknown,unknown,3,sex,NA,4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.004,0.4
202130,unknown,unknown,1,sex,NA,5,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.002,0.2
202131,unknown,unknown,1,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.002,0.2
202132,unknown,unknown,0,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202133,unknown,unknown,0,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202134,unknown,unknown,0,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202135,unknown,unknown,1,sex,NA,7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.002,0.2
202136,unknown,unknown,0,sex,NA,7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202137,unknown,unknown,1,sex,NA,8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.002,0.2
202138,unknown,unknown,0,sex,NA,8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202139,unknown,unknown,0,sex,NA,8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202140,unknown,unknown,1,sex,NA,9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.004,0.4
202052,UR,male,0,sex,18739,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202053,UR,male,0,sex,18739,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202101,UR,male,0,sex,18739,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202102,UR,male,0,sex,18739,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202103,UR,male,2,sex,18739,2,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,1,100
202104,UR,male,146,sex,18739,148,0.78,0.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.399,39.900000000000006
202105,UR,male,187,sex,18739,335,1,1.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.442,44.2
202106,UR,male,187,sex,18739,522,1,2.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.488,48.8
202107,UR,male,180,sex,18739,702,0.96,3.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.511,51.1
202108,UR,male,168,sex,18739,870,0.9,4.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.46,46
202109,UR,male,122,sex,18739,992,0.65,5.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.462,46.2
202110,UR,male,183,sex,18739,1175,0.98,6.27,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.46,46
202111,UR,male,20,sex,18739,1195,0.11,6.38,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.476,47.599999999999994
202112,UR,male,154,sex,18739,1349,0.82,7.2,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.422,42.199999999999996
202113,UR,male,248,sex,18739,1597,1.32,8.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.464,46.400000000000006
202114,UR,male,153,sex,18739,1750,0.82,9.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.447,44.7
202115,UR,male,162,sex,18739,1912,0.86,10.2,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.33,33
202116,UR,male,231,sex,18739,2143,1.23,11.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.436,43.6
202117,UR,male,256,sex,18739,2399,1.37,12.8,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.46,46
202118,UR,male,407,sex,18739,2806,2.17,14.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.472,47.199999999999996
202119,UR,male,282,sex,18739,3088,1.5,16.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.466,46.6
202120,UR,male,405,sex,18739,3493,2.16,18.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.488,48.8
202121,UR,male,380,sex,18739,3873,2.03,20.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.495,49.5
202122,UR,male,1002,sex,18739,4875,5.35,26.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.533,53.300000000000004
202123,UR,male,460,sex,18739,5335,2.45,28.47,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.502,50.2
202124,UR,male,912,sex,18739,6247,4.87,33.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.557,55.7
202125,UR,male,448,sex,18739,6695,2.39,35.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.552,55.2
202126,UR,male,823,sex,18739,7518,4.39,40.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.573,57.3
202127,UR,male,603,sex,18739,8121,3.22,43.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.53,53
202128,UR,male,257,sex,18739,8378,1.37,44.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.505,50.5
202129,UR,male,123,sex,18739,8501,0.66,45.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.569,56.89999999999999
202130,UR,male,104,sex,18739,8605,0.55,45.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.562,56.2
202131,UR,male,84,sex,18739,8689,0.45,46.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.515,51.5
202132,UR,male,89,sex,18739,8778,0.47,46.84,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.494,49.4
202133,UR,male,99,sex,18739,8877,0.53,47.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.516,51.6
202134,UR,male,171,sex,18739,9048,0.91,48.28,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.546,54.6
202135,UR,male,157,sex,18739,9205,0.84,49.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.511,51.1
202136,UR,male,199,sex,18739,9404,1.06,50.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.565,56.49999999999999
202137,UR,male,187,sex,18739,9591,1,51.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.469,46.9
202138,UR,male,318,sex,18739,9909,1.7,52.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.517,51.7
202139,UR,male,282,sex,18739,10191,1.5,54.38,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.512,51.2
202140,UR,male,357,sex,18739,10548,1.91,56.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.52,52
202052,UR,female,0,sex,17964,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202053,UR,female,0,sex,17964,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202101,UR,female,0,sex,17964,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202102,UR,female,1,sex,17964,1,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,1,100
202103,UR,female,0,sex,17964,1,0,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202104,UR,female,220,sex,17964,221,1.22,1.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.601,60.099999999999994
202105,UR,female,236,sex,17964,457,1.31,2.54,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.558,55.800000000000004
202106,UR,female,196,sex,17964,653,1.09,3.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.512,51.2
202107,UR,female,172,sex,17964,825,0.96,4.59,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.489,48.9
202108,UR,female,197,sex,17964,1022,1.1,5.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.54,54
202109,UR,female,142,sex,17964,1164,0.79,6.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202110,UR,female,215,sex,17964,1379,1.2,7.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.54,54
202111,UR,female,22,sex,17964,1401,0.12,7.8,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.524,52.400000000000006
202112,UR,female,211,sex,17964,1612,1.17,8.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.578,57.8
202113,UR,female,287,sex,17964,1899,1.6,10.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.536,53.6
202114,UR,female,189,sex,17964,2088,1.05,11.62,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.553,55.300000000000004
202115,UR,female,329,sex,17964,2417,1.83,13.45,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.67,67
202116,UR,female,299,sex,17964,2716,1.66,15.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.564,56.39999999999999
202117,UR,female,301,sex,17964,3017,1.68,16.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.54,54
202118,UR,female,455,sex,17964,3472,2.53,19.33,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.528,52.800000000000004
202119,UR,female,323,sex,17964,3795,1.8,21.13,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.534,53.400000000000006
202120,UR,female,425,sex,17964,4220,2.37,23.49,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.512,51.2
202121,UR,female,387,sex,17964,4607,2.15,25.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.505,50.5
202122,UR,female,877,sex,17964,5484,4.88,30.53,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.467,46.7
202123,UR,female,456,sex,17964,5940,2.54,33.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.498,49.8
202124,UR,female,724,sex,17964,6664,4.03,37.1,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.443,44.3
202125,UR,female,364,sex,17964,7028,2.03,39.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.448,44.800000000000004
202126,UR,female,614,sex,17964,7642,3.42,42.54,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.427,42.699999999999996
202127,UR,female,535,sex,17964,8177,2.98,45.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.47,47
202128,UR,female,252,sex,17964,8429,1.4,46.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.495,49.5
202129,UR,female,93,sex,17964,8522,0.52,47.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.431,43.1
202130,UR,female,81,sex,17964,8603,0.45,47.89,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.438,43.8
202131,UR,female,79,sex,17964,8682,0.44,48.33,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.485,48.5
202132,UR,female,91,sex,17964,8773,0.51,48.84,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.506,50.6
202133,UR,female,93,sex,17964,8866,0.52,49.35,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.484,48.4
202134,UR,female,142,sex,17964,9008,0.79,50.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.454,45.4
202135,UR,female,150,sex,17964,9158,0.84,50.98,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.489,48.9
202136,UR,female,153,sex,17964,9311,0.85,51.83,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.435,43.5
202137,UR,female,212,sex,17964,9523,1.18,53.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.531,53.1
202138,UR,female,297,sex,17964,9820,1.65,54.66,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.483,48.3
202139,UR,female,269,sex,17964,10089,1.5,56.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.488,48.8
202140,UR,female,330,sex,17964,10419,1.84,58,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0.48,48
202052,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202053,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202101,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,NA,NA
202102,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202103,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202104,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202105,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202106,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202107,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202108,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202109,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202110,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202111,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202112,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202113,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202114,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202115,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202116,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202117,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202118,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202119,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202120,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202121,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202122,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202123,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202124,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202125,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202126,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202127,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202128,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
202129,UR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed,0,0
