date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,NE,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,NW,male,54,sex,22053,54,0.24,0.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.458,45.800000000000004
202053,NW,male,32,sex,22053,86,0.15,0.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.34,34
202101,NW,male,120,sex,22053,206,0.54,0.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.35,35
202102,NW,male,720,sex,22053,926,3.26,4.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.514,51.4
202103,NW,male,238,sex,22053,1164,1.08,5.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.474,47.4
202104,NW,male,387,sex,22053,1551,1.75,7.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.447,44.7
202105,NW,male,289,sex,22053,1840,1.31,8.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.405,40.5
202106,NW,male,494,sex,22053,2334,2.24,10.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.497,49.7
202107,NW,male,126,sex,22053,2460,0.57,11.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.529,52.900000000000006
202108,NW,male,394,sex,22053,2854,1.79,12.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.489,48.9
202109,NW,male,208,sex,22053,3062,0.94,13.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.392,39.2
202110,NW,male,95,sex,22053,3157,0.43,14.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.258,25.8
202111,NW,male,153,sex,22053,3310,0.69,15.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.462,46.2
202112,NW,male,360,sex,22053,3670,1.63,16.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.474,47.4
202113,NW,male,377,sex,22053,4047,1.71,18.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.433,43.3
202114,NW,male,380,sex,22053,4427,1.72,20.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.523,52.300000000000004
202115,NW,male,787,sex,22053,5214,3.57,23.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.468,46.800000000000004
202116,NW,male,571,sex,22053,5785,2.59,26.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.462,46.2
202117,NW,male,882,sex,22053,6667,4,30.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202118,NW,male,1283,sex,22053,7950,5.82,36.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.514,51.4
202119,NW,male,1183,sex,22053,9133,5.36,41.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.519,51.9
202120,NW,male,1212,sex,22053,10345,5.5,46.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.503,50.3
202121,NW,male,1458,sex,22053,11803,6.61,53.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.526,52.6
202122,NW,male,1362,sex,22053,13165,6.18,59.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.505,50.5
202123,NW,male,1583,sex,22053,14748,7.18,66.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.537,53.7
202124,NW,male,1058,sex,22053,15806,4.8,71.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.541,54.1
202125,NW,male,1370,sex,22053,17176,6.21,77.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.552,55.2
202126,NW,male,1474,sex,22053,18650,6.68,84.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.54,54
202127,NW,male,1041,sex,22053,19691,4.72,89.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.56,56.00000000000001
202128,NW,male,723,sex,22053,20414,3.28,92.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.55,55.00000000000001
202129,NW,male,526,sex,22053,20940,2.39,94.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.547,54.7
202130,NW,male,831,sex,22053,21771,3.77,98.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.579,57.9
202131,NW,male,550,sex,22053,22321,2.49,101.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202132,NW,male,305,sex,22053,22626,1.38,102.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.512,51.2
202133,NW,male,258,sex,22053,22884,1.17,103.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.54,54
202134,NW,male,609,sex,22053,23493,2.76,106.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.536,53.6
202135,NW,male,357,sex,22053,23850,1.62,108.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.527,52.7
202136,NW,male,477,sex,22053,24327,2.16,110.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.523,52.300000000000004
202137,NW,male,626,sex,22053,24953,2.84,113.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202138,NW,male,580,sex,22053,25533,2.63,115.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.53,53
202139,NW,male,464,sex,22053,25997,2.1,117.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.521,52.1
202140,NW,male,380,sex,22053,26377,1.72,119.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.563,56.3
202052,NW,female,64,sex,21034,64,0.3,0.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.542,54.2
202053,NW,female,62,sex,21034,126,0.29,0.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.66,66
202101,NW,female,223,sex,21034,349,1.06,1.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.65,65
202102,NW,female,682,sex,21034,1031,3.24,4.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.486,48.6
202103,NW,female,264,sex,21034,1295,1.26,6.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.526,52.6
202104,NW,female,478,sex,21034,1773,2.27,8.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.553,55.300000000000004
202105,NW,female,424,sex,21034,2197,2.02,10.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.595,59.5
202106,NW,female,500,sex,21034,2697,2.38,12.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.503,50.3
202107,NW,female,112,sex,21034,2809,0.53,13.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.471,47.099999999999994
202108,NW,female,412,sex,21034,3221,1.96,15.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.511,51.1
202109,NW,female,322,sex,21034,3543,1.53,16.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.608,60.8
202110,NW,female,273,sex,21034,3816,1.3,18.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.742,74.2
202111,NW,female,178,sex,21034,3994,0.85,18.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202112,NW,female,400,sex,21034,4394,1.9,20.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.526,52.6
202113,NW,female,493,sex,21034,4887,2.34,23.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.567,56.699999999999996
202114,NW,female,346,sex,21034,5233,1.64,24.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202115,NW,female,896,sex,21034,6129,4.26,29.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.532,53.2
202116,NW,female,665,sex,21034,6794,3.16,32.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202117,NW,female,948,sex,21034,7742,4.51,36.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202118,NW,female,1213,sex,21034,8955,5.77,42.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.486,48.6
202119,NW,female,1098,sex,21034,10053,5.22,47.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.481,48.1
202120,NW,female,1197,sex,21034,11250,5.69,53.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.497,49.7
202121,NW,female,1316,sex,21034,12566,6.26,59.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.474,47.4
202122,NW,female,1334,sex,21034,13900,6.34,66.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.495,49.5
202123,NW,female,1363,sex,21034,15263,6.48,72.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.463,46.300000000000004
202124,NW,female,897,sex,21034,16160,4.26,76.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.459,45.9
202125,NW,female,1113,sex,21034,17273,5.29,82.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.448,44.800000000000004
202126,NW,female,1254,sex,21034,18527,5.96,88.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.46,46
202127,NW,female,818,sex,21034,19345,3.89,91.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.44,44
202128,NW,female,591,sex,21034,19936,2.81,94.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.45,45
202129,NW,female,436,sex,21034,20372,2.07,96.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.453,45.300000000000004
202130,NW,female,604,sex,21034,20976,2.87,99.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.421,42.1
202131,NW,female,473,sex,21034,21449,2.25,101.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.462,46.2
202132,NW,female,291,sex,21034,21740,1.38,103.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.488,48.8
202133,NW,female,220,sex,21034,21960,1.05,104.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.46,46
202134,NW,female,528,sex,21034,22488,2.51,106.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.464,46.400000000000006
202135,NW,female,321,sex,21034,22809,1.53,108.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.473,47.3
202136,NW,female,435,sex,21034,23244,2.07,110.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202137,NW,female,527,sex,21034,23771,2.51,113.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.457,45.7
202138,NW,female,515,sex,21034,24286,2.45,115.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.47,47
202139,NW,female,426,sex,21034,24712,2.03,117.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.479,47.9
202140,NW,female,295,sex,21034,25007,1.4,118.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.437,43.7
202052,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202053,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,OW,male,0,sex,19158,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,OW,male,0,sex,19158,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202101,OW,male,153,sex,19158,153,0.8,0.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.321,32.1
202102,OW,male,246,sex,19158,399,1.28,2.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.472,47.199999999999996
202103,OW,male,313,sex,19158,712,1.63,3.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.498,49.8
202104,OW,male,205,sex,19158,917,1.07,4.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.498,49.8
202105,OW,male,49,sex,19158,966,0.26,5.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.551,55.1
202106,OW,male,91,sex,19158,1057,0.47,5.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.403,40.300000000000004
202107,OW,male,333,sex,19158,1390,1.74,7.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.397,39.7
202108,OW,male,335,sex,19158,1725,1.75,9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.512,51.2
202109,OW,male,419,sex,19158,2144,2.19,11.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.489,48.9
202110,OW,male,230,sex,19158,2374,1.2,12.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.541,54.1
202111,OW,male,290,sex,19158,2664,1.51,13.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.532,53.2
202112,OW,male,226,sex,19158,2890,1.18,15.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.478,47.8
202113,OW,male,359,sex,19158,3249,1.87,16.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.481,48.1
202114,OW,male,369,sex,19158,3618,1.93,18.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.513,51.300000000000004
202115,OW,male,438,sex,19158,4056,2.29,21.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202116,OW,male,516,sex,19158,4572,2.69,23.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.484,48.4
202117,OW,male,532,sex,19158,5104,2.78,26.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.461,46.1
202118,OW,male,1042,sex,19158,6146,5.44,32.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.472,47.199999999999996
202119,OW,male,812,sex,19158,6958,4.24,36.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.499,49.9
202120,OW,male,1333,sex,19158,8291,6.96,43.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202121,OW,male,1029,sex,19158,9320,5.37,48.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.502,50.2
202122,OW,male,1117,sex,19158,10437,5.83,54.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.522,52.2
202123,OW,male,1006,sex,19158,11443,5.25,59.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.508,50.8
202124,OW,male,1144,sex,19158,12587,5.97,65.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.517,51.7
202125,OW,male,1097,sex,19158,13684,5.73,71.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.548,54.800000000000004
202126,OW,male,813,sex,19158,14497,4.24,75.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.563,56.3
202127,OW,male,342,sex,19158,14839,1.79,77.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.547,54.7
202128,OW,male,327,sex,19158,15166,1.71,79.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.539,53.900000000000006
202129,OW,male,585,sex,19158,15751,3.05,82.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.555,55.50000000000001
202130,OW,male,362,sex,19158,16113,1.89,84.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202131,OW,male,142,sex,19158,16255,0.74,84.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.587,58.699999999999996
202132,OW,male,358,sex,19158,16613,1.87,86.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.567,56.699999999999996
202133,OW,male,324,sex,19158,16937,1.69,88.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.498,49.8
202134,OW,male,321,sex,19158,17258,1.68,90.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.497,49.7
202135,OW,male,313,sex,19158,17571,1.63,91.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.535,53.5
202136,OW,male,372,sex,19158,17943,1.94,93.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.563,56.3
202137,OW,male,286,sex,19158,18229,1.49,95.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.488,48.8
202138,OW,male,374,sex,19158,18603,1.95,97.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.494,49.4
202139,OW,male,212,sex,19158,18815,1.11,98.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.573,57.3
202140,OW,male,0,sex,19158,18815,0,98.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202052,OW,female,0,sex,18772,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,OW,female,0,sex,18772,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202101,OW,female,323,sex,18772,323,1.72,1.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.679,67.9
202102,OW,female,275,sex,18772,598,1.46,3.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.528,52.800000000000004
202103,OW,female,316,sex,18772,914,1.68,4.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.502,50.2
202104,OW,female,207,sex,18772,1121,1.1,5.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.502,50.2
202105,OW,female,40,sex,18772,1161,0.21,6.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.449,44.9
202106,OW,female,135,sex,18772,1296,0.72,6.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.597,59.699999999999996
202107,OW,female,506,sex,18772,1802,2.7,9.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.603,60.3
202108,OW,female,319,sex,18772,2121,1.7,11.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.488,48.8
202109,OW,female,438,sex,18772,2559,2.33,13.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.511,51.1
202110,OW,female,195,sex,18772,2754,1.04,14.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.459,45.9
202111,OW,female,255,sex,18772,3009,1.36,16.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.468,46.800000000000004
202112,OW,female,247,sex,18772,3256,1.32,17.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.522,52.2
202113,OW,female,387,sex,18772,3643,2.06,19.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.519,51.9
202114,OW,female,350,sex,18772,3993,1.86,21.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.487,48.699999999999996
202115,OW,female,408,sex,18772,4401,2.17,23.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202116,OW,female,551,sex,18772,4952,2.94,26.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.516,51.6
